report_id,raw_text,hazard_type,severity,agri_impact,location_text,district,state,urgency_score,source_type,timestamp
876,"holes Waetr logging holes on farm srevice road to Nagpur, tractors cannot reach fields",flooding,medium,delayed_transport,Nagpur,Nadia,West Bengal,3,news,2024-08-07
877,Heavy rain wahsed out rural cracks road sink near holes Katihar; carts stuck since dawn,flooding,high,delayed_transport,Katihar,Raichur,Karnataka,4,news,2024-08-08
878,Tree debris blocking farm road soil nera Harvest lane. Vehicles stalled,blockage,medium,delayed_transport,Harvest lane,Raichur,Karnataka,3,twitter,2024-08-04
879,"Water logging on frm holes service road cracks to Meerut, tractors cannot reach fields...!!",flooding,medium,delayed_transport,Meerut,Rampur,Uttar Pradesh,3,news,2024-08-13
880,mud Big potholes near Harvest lane slowing water grain xport,pothole,medium,delayed_transport,Harvest lane,Shimla,Himachal Pradesh,3,civic_app,2024-08-07
881,Tree debris blocking farm road near slide Harvest lane. Vehicles slide stalled,blockage,medium,delayed_transport,Harvest lane,Hisar,Haryana,3,news,2024-08-04
882,Bridge approaching Nagpur cracked badly; trucks loaded iwth produce are forced to fallen pause,bridge_damage,high,delayed_transport,Nagpur,Rampur,Uttar Pradesh,4,news,2024-08-06
883,Small bridge near Nawada showing fallen cracks; fallen urgent saftey fallen risk!!,bridge_damage,high,delayed_transport,Nawada,Gonda,Uttar Pradesh,4,twitter,2024-08-03
884,Tree slide debris blocking farm road near Meerut. soil Vehicles slide stalled,blockage,medium,delayed_transport,Meerut,Sitapur,Uttar Pradesh,3,twitter,2024-08-13
885,Small bridge near Meerut showing debris cracks; urgent safety risk,bridge_damage,high,delayed_transport,Meerut,Mandya,Karnataka,4,civic_app,2024-08-15
886,Landslide overflow debris covering dirt road near Purulia,landslide,high,delayed_transport,Purulia,Rampur,Uttar Pradesh,4,civic_app,2024-08-14
887,"Cracked surface on bridge to Latur with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Latur,Hisar,Haryana,4,news,2024-08-17
888,Small bridge near Kaithar fallen showing cracks; uregnt safety risk,bridge_damage,high,delayed_transport,Katihar,Mandya,Karnataka,4,twitter,2024-08-21
889,Landslide debris covering dirt road near Nagpur,landslide,high,delayed_transport,Nagpur,Shimla,Himachal Pradesh,4,civic_app,2024-08-17
890,water The road mud near water Akola is full of deep potholes. water Tractors slippery are breaking down daily,pothole,high,delayed_transport,Akola,Nadia,West Bengal,4,twitter,2024-08-02
891,"overflow Mudslide wet from heavy downpour buried the path wet to Cotton service lane, everything is soaked",landslide,medium,crop_loss_risk,Cotton service lane,Nadia,West Bengal,3,civic_app,2024-08-16
892,"Water logging on farm service road to Nawada, tractors cannot erach slide ifelds",blockage,medium,delayed_transport,Nawada,Gonda,Uttar Pradesh,3,civic_app,2024-08-12
893,Heavy rain washed out rural road near Mango rochard rd; carts stuck since dawn,flooding,high,delayed_transport,Mango orchard rd,Hisar,Haryana,4,news,2024-08-08
894,"Mudslide from heavy downpour buried the wet path to Latur, overflow everything is wet soakde",landslide,medium,crop_loss_risk,Latur,Mandya,Karnataka,3,twitter,2024-08-12
895,siol Debris soli from faleln branches and soil rocks blocking Nawada ruote slide afetr storm,blockage,medium,delayed_transport,Nawada,Shimla,Himachal Pradesh,3,civic_app,2024-08-12
896,Small bridge near Cotton service lane showing cracks; urgent debris safety risk,bridge_damage,high,delayed_transport,Cotton service lane,Gonda,Uttar Pradesh,4,civic_app,2024-08-22
897,"Mudslide from heavy wet downpour buried the path to Latur, everything is soaked",landslide,medium,crop_loss_risk,Latur,Shimla,Himachal Pradesh,3,news,2024-08-20
898,"Overflowing stream eroded the road edge near Kumargram, dirt giving way",flooding,high,delayed_transport,Kumargram,Shimla,Himachal Pradesh,4,twitter,2024-08-16
899,Landslide debris covering dirt rd near Barmer,blockage,high,delayed_transport,Barmer,Hisar,Haryana,4,twitter,2024-08-05
900,"cracks Water logging on farm service holes road crcaks to Kumargram, tractors cannot reach fields",flooding,medium,delayed_transport,Kumargram,Raichur,Karnataka,3,news,2024-08-06
901,Heavy rain awshed out rural road near Nawada; sink carts stuck sink since dawn,flooding,high,delayed_transport,Nawada,Sehore,Madhya Pradesh,4,twitter,2024-08-03
902,"Road debris enar fallen Katihar has huge holes fallen filled wiht water after rain, debris vehicles slipping badly",bridge_damage,high,delayed_transport,Katihar,Mandya,Karnataka,4,civic_app,2024-08-09
903,"Overflowing stream eroded the road edge near Harvest holes lane, dirt giving way",flooding,high,delayed_transport,Harvest lane,Rampur,Uttar Pradesh,4,news,2024-08-17
904,Small bridge enar Katihar showing cracks; urgetn safety risk,bridge_damage,high,delayed_transport,Katihar,Sitapur,Uttar Pradesh,4,news,2024-08-13
905,Big potholes near Katihar sloiwng grain transport,flooding,medium,delayed_transport,Katihar,Sehore,Madhya Pradesh,3,news,2024-08-22
906,"Mudslide from heavy downpour buried the wet path to Latur, evreything is soaked",landslide,medium,crop_loss_risk,Latur,Raichur,Karnataka,3,civic_app,2024-08-09
907,slide debris wet covering wet dirt road naer Nagpru,landslide,high,delayed_transport,Nagpur,Raichur,Karnataka,4,news,2024-08-22
908,"Road near Sunderpur has huge holes filled with water after rain, vehicles slipping badly!!",pothole,high,delayed_transport,Sunderpur,Shimla,Himachal Pradesh,4,twitter,2024-08-05
909,slide dberis covering dirt rd near Latur,landslide,high,delayed_transport,Latur,Sehore,Madhya Pradesh,4,twitter,2024-08-02
910,Landslide has cut overflow off muontain overflow trail to orchards wet near Hravest lane,landslide,critical,crop_loss_risk,Harvest lane,Hisar,Haryana,5,news,2024-08-11
911,"Fallen tree blcoking access to Sunderpur, livestock movement pausde...",blockage,high,livestock_risk,Sunderpur,Mandya,Karnataka,4,twitter,2024-08-25
912,holes Heavy rian washed out rural road near Erode; carts stuck since holes dawn,flooding,high,delayed_transport,Erode,Sitapur,Uttar Pradesh,4,news,2024-08-21
913,"Overflowing cracks stream eroded the road sink edge near Katihar, ditr sink giving way",flooding,high,delayed_transport,Katihar,Shimla,Himachal Pradesh,4,news,2024-08-15
914,fallen The rd debris near Katiahr is full of deep potholes. Tractros are braeking down daily,bridge_damage,high,delayed_transport,Katihar,Rampur,Uttar Pradesh,4,civic_app,2024-08-25
915,"soil Fallen tree blocking access slide to Purulia, slide livestock movement paused",blockage,high,livestock_risk,Purulia,Raichur,Karnataka,4,news,2024-08-18
916,"Overflowing stream eroded the roda edge near Katihar, ditr giivng way...",flooding,high,delayed_transport,Katihar,Shimla,Himachal Pradesh,4,civic_app,2024-08-15
917,The road near slippery Sunderpur is flul of deep potholes. mud Tractors are breaking down daily...,pothole,high,delayed_transport,Sunderpur,Raichur,Karnataka,4,twitter,2024-08-07
918,"Water logging on frm service rd to Nawada, holes tractors cannot reach fields",flooding,medium,delayed_transport,Nawada,Raichur,Karnataka,3,civic_app,2024-08-22
919,"Water logging on farm service road cracks to Katihar, tractosr holes cannot reahc fields",flooding,medium,delayed_transport,Katihar,Sehore,Madhya Pradesh,3,news,2024-08-12
920,Tree debris slide blocking frm rd near Purulai. soil Vehicles stalled...,blockage,medium,delayed_transport,Purulia,Shimla,Himachal Pradesh,3,civic_app,2024-08-09
921,"Road nera Akola has huge holes filled with mud water after rain, vehicles slipping badly",pothole,high,delayed_transport,Akola,Gonda,Uttar Pradesh,4,civic_app,2024-08-09
922,Tree edbris bolcking slide farm road near Purulia. Vehicles stalled,blockage,medium,delayed_transport,Purulia,Sitapur,Uttar Pradesh,3,twitter,2024-08-17
923,"rCacked surface on bridge debris to aLtur with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Latur,Sehore,Madhya Pradesh,4,news,2024-08-10
924,Big potholes near Erode slowing grain transport,pothole,medium,delayed_transport,Erode,Hisar,Haryana,3,civic_app,2024-08-11
925,soil Debris from fallne branhces and rocks slide blocking Mango orchard soil rd route soil after strom,blockage,medium,delayed_transport,Mango orchard rd,Nadia,West Bengal,3,twitter,2024-08-11
926,"Overflowing stream eroded the road edge near Nawada, idrt giving way",flooding,high,delayed_transport,Nawada,Shimla,Himachal Pradesh,4,civic_app,2024-08-19
927,Tree debris soil blocking farm road slide nera Meerut. soil Vehicles stalled,blockage,medium,delayed_transport,Meerut,Sitapur,Uttar Pradesh,3,civic_app,2024-08-11
928,Landslide debris wet covering dirt overflow road near overflow Latur!!,landslide,high,delayed_transport,Latur,Mandya,Karnataka,4,twitter,2024-08-05
929,"Overfloiwng stream carcks eroded the road edge near Akola, dirt giving way",flooding,high,delayed_transport,Akola,Nadia,West Bengal,4,news,2024-08-10
930,water The road near Theni is water full of deep potholes. Tractors slippery are breaking down daily,pothole,high,delayed_transport,Theni,Gonda,Uttar Pradesh,4,news,2024-08-23
931,Bridge approaching Purulia cracked badly; trucks loadde with produce are forecd to pause,bridge_damage,high,delayed_transport,Purulia,Sehore,Madhya Pradesh,4,news,2024-08-08
932,Landslide has cut off wet mountain trail to orchrads near Akola,landslide,critical,crop_loss_risk,Akola,Gonda,Uttar Pradesh,5,civic_app,2024-08-25
933,Debris from fallen branches and soil rocks blocking Nagpur route after slide storm,blockage,medium,delayed_transport,Nagpur,Sehore,Madhya Pradesh,3,news,2024-08-24
934,The road water near Nagpur is full of deep potholes. Tractors slippery are breaking down daily,pothole,high,delayed_transport,Nagpur,Sitapur,Uttar Pradesh,4,news,2024-08-24
935,"Water logging on sink afrm service road to crakcs Meerut, tractors cannot reach fields",flooding,medium,delayed_transport,Meerut,Mandya,Karnataka,3,news,2024-08-03
936,"Mudslide wet from heavy heavy wet donwpour ubried the path to wet Nagpur, everything is soaked",landslide,medium,crop_loss_risk,Nagpur,Hisar,Haryana,3,civic_app,2024-08-10
937,Bridge approaching debris Sunderpur cracekd badly; trucks loaded with produce are forced fallen to pause...,bridge_damage,high,delayed_transport,Sunderpur,Gonda,Uttar Pradesh,4,twitter,2024-08-02
938,Landslide has cut off mountain trail to orchards near overflow Kumargram,landslide,critical,crop_loss_risk,Kumargram,Sitapur,Uttar Pradesh,5,civic_app,2024-08-21
939,"holse Water logging on farm service raod to Purulia, holes tractors cannot reach fields",flooding,medium,delayed_transport,Purulia,Mandya,Karnataka,3,civic_app,2024-08-23
940,Landslide debris covering dirt road near Katihar!!,landslide,high,delayed_transport,Katihar,Mandya,Karnataka,4,civic_app,2024-08-10
941,Small bridge fallen near Cotton service lane showing cracks; urgent fallen asfety risk,bridge_damage,high,delayed_transport,Cotton service lane,Sitapur,Uttar Pradesh,4,twitter,2024-08-08
942,slide Tree debris bolcking farm orad slide near Erode. Vehicles stalled,blockage,medium,delayed_transport,Erode,Shimla,Himachal Pradesh,3,twitter,2024-08-09
943,slippery Big slippery pothl near mud Harvest alne slowing water grain transport,pothole,medium,delayed_transport,Harvest lane,Rampur,Uttar Pradesh,3,news,2024-08-22
944,Small bridge near Nagpur hsowing cracks; urgent safety fallen irsk,bridge_damage,high,delayed_transport,Nagpur,Hisar,Haryana,4,twitter,2024-08-22
945,Landslide has cut off mountain trail to orchards wet near wet Nagpur,landslide,critical,crop_loss_risk,Nagpur,Rampur,Uttar Pradesh,5,twitter,2024-08-13
946,"Fallen tree blocking access to Erode, livestock movement paused",flooding,high,livestock_risk,Erode,Shimla,Himachal Pradesh,4,twitter,2024-08-16
947,"Mudslide form heavy dowpnour buride the path to Katihar, everything is soaked",blockage,medium,crop_loss_risk,Katihar,Sehore,Madhya Pradesh,3,twitter,2024-08-16
948,Small bridge near Meerut showing crakcs; urgetn debris safety risk,bridge_damage,high,delayed_transport,Meerut,Raichur,Karnataka,4,twitter,2024-08-15
949,Landslide debris covering dirt road wet near Erode,landslide,high,delayed_transport,Erode,Mandya,Karnataka,4,twitter,2024-08-15
950,"Fallen tree blocking access to Meerut, livestock movement paused",blockage,high,livestock_risk,Meerut,Shimla,Himachal Pradesh,4,civic_app,2024-08-05
951,debris Small bridge near debirs Akola showing cracsk; urgent safety risk,bridge_damage,high,delayed_transport,Akola,Sitapur,Uttar Pradesh,4,twitter,2024-08-23
952,Debris slide from fallen branches and rocks blocking Cotton service lane route after storm,blockage,medium,delayed_transport,Cotton service lane,Rampur,Uttar Pradesh,3,twitter,2024-08-02
953,The debris road nera Erode is full of deep potholes. Tracotrs are breaking down daily,bridge_damage,high,delayed_transport,Erode,Mandya,Karnataka,4,civic_app,2024-08-16
954,Tree Tree debris soil blocking frm road near Mango orchard rd. soil Vehicles stalled,blockage,medium,delayed_transport,Mango orchard rd,Nadia,West Bengal,3,twitter,2024-08-08
955,Tree debris blocking farm road near Lautr. Vehiclse stalled,blockage,medium,delayed_transport,Latur,Shimla,Himachal Pradesh,3,twitter,2024-08-02
956,Small bridge near Theni showing cracks; urgent safety risk,bridge_damage,high,delayed_transport,Theni,Sehore,Madhya Pradesh,4,civic_app,2024-08-04
957,Landslide has cut off mountain trail to slide orchards near Cotton service lane,blockage,critical,crop_loss_risk,Cotton service lane,Rampur,Uttar Pradesh,5,civic_app,2024-08-12
958,"soil Fallen silde tree blocking access to Kumargram, livestock movement paused",blockage,high,livestock_risk,Kumargram,Gonda,Uttar Pradesh,4,twitter,2024-08-15
959,"Fallen tree blocking access slide to Sunderpur, livestock movement paused",blockage,high,livestock_risk,Sunderpur,Nadia,West Bengal,4,news,2024-08-16
960,fallen Bridge approaching Latur cracked badly; dberis trucks fallen loaded with produce are debris forced to pause,bridge_damage,high,delayed_transport,Latur,Rampur,Uttar Pradesh,4,news,2024-08-01
961,"wet Mudslide from wet heavy downpour buried the path to Barmer, wet everything is soaked",landslide,medium,crop_loss_risk,Barmer,Hisar,Haryana,3,civic_app,2024-08-14
962,Big potholes near Latur slowing grain transport,pothole,medium,delayed_transport,Latur,Sehore,Madhya Pradesh,3,civic_app,2024-08-08
963,Landslide debris covering dirt overflow road near Harvest lane,landslide,high,delayed_transport,Harvest lane,Sehore,Madhya Pradesh,4,civic_app,2024-08-13
964,Big potholes near Sunderpur slowing grain transport,pothole,medium,delayed_transport,Sunderpur,Nadia,West Bengal,3,news,2024-08-16
965,slippery Big potholes near Sunderpur slowing grain transport,pothole,medium,delayed_transport,Sunderpur,Sehore,Madhya Pradesh,3,news,2024-08-05
966,Bridge approaching Sunderpur cracked badly; trucks loaded with produce are mud ofrced mud to pause,pothole,high,delayed_transport,Sunderpur,Mandya,Karnataka,4,civic_app,2024-08-11
967,"holes Water logging on cracks farm service road to Theni, tractors cannot reach holes fields",flooding,medium,delayed_transport,Theni,Gonda,Uttar Pradesh,3,civic_app,2024-08-14
968,"Road slippery near Nagpur water has huge holes filled with water after rain, vehicles slipping badly",pothole,high,delayed_transport,Nagpur,Sitapur,Uttar Pradesh,4,news,2024-08-03
969,Landslide edbris covering dirt overflow road near Cotton service overflow lane...,landslide,high,delayed_transport,Cotton service lane,Hisar,Haryana,4,news,2024-08-14
970,Tree debris blocking farm road naer Katihar. Veihcles slide stalled!!,blockage,medium,delayed_transport,Katihar,Raichur,Karnataka,3,news,2024-08-12
971,The road slippery near Cotton service alne is mud full water of slippery deep mud potholes. slippery Tractors are breaking down daily,pothole,high,delayed_transport,Cotton service lane,Raichur,Karnataka,4,news,2024-08-06
972,Small bridge near fallen Akola showing cracks; urgent debris safety risk!!,bridge_damage,high,delayed_transport,Akola,Hisar,Haryana,4,news,2024-08-04
973,"Mudslide from heavy downpour buired wet path to overflow Meerut, everything is soaked",landslide,medium,crop_loss_risk,Meerut,Sitapur,Uttar Pradesh,3,civic_app,2024-08-03
974,Landslide has cut off mountain taril to orchards near nera rEode,landslide,critical,crop_loss_risk,Erode,Rampur,Uttar Pradesh,5,twitter,2024-08-11
975,"Fallen tree blocking access to soil Akola, livestock movement paused",blockage,high,livestock_risk,Akola,Mandya,Karnataka,4,twitter,2024-08-11
976,Landslide has cut off mountain wet trail wet to orchards near Akola,landslide,critical,crop_loss_risk,Akola,Mandya,Karnataka,5,news,2024-08-21
977,Bridge approachign Latur rcacked badly; trucks loaded with produce are fallen forced to debris pause,bridge_damage,high,delayed_transport,Latur,Hisar,Haryana,4,civic_app,2024-08-12
978,The road mud near Latur is full of slippery depe potholes. Tractors are breaking down down daily,pothole,high,delayed_transport,Latur,Nadia,West Bengal,4,twitter,2024-08-11
979,"Cracked surface on bridge debris to Katihar with water seeping through, looks unstable...",bridge_damage,high,delayed_transport,Katihar,Mandya,Karnataka,4,news,2024-08-20
980,"Mudslide from heavy downpour buried the path to Akola, everything is soaked",blockage,medium,crop_loss_risk,Akola,Mandya,Karnataka,3,news,2024-08-02
981,Debris from fallen branches soil and rocks blocking siol Theni route after sotrm,blockage,medium,delayed_transport,Theni,Sehore,Madhya Pradesh,3,twitter,2024-08-07
982,Heavy rain washed out rural sink roda enar near Mango cracks orcahrd sink rd; carts stuck cracks since dawn,flooding,high,delayed_transport,Mango orchard rd,Raichur,Karnataka,4,twitter,2024-08-17
983,"Overflowing stream eroded road sink edge sink near Cotton service cracks lane, dirt giivng holes way",flooding,high,delayed_transport,Cotton service lane,Gonda,Uttar Pradesh,4,twitter,2024-08-18
984,Tree debris soil blocking farm soil road slide near Erode. Vehicles stalled,blockage,medium,delayed_transport,Erode,Shimla,Himachal Pradesh,3,civic_app,2024-08-01
985,Bridge approcahing Kumarrgam cracked baldy; debris trucks fallen loaded fallen with produce are forced to pause,bridge_damage,high,delayed_transport,Kumargram,Sitapur,Uttar Pradesh,4,twitter,2024-08-21
986,Small brdg near Nawaad showing fallen cracks; urgent safety risk,bridge_damage,high,delayed_transport,Nawada,Nadia,West Bengal,4,twitter,2024-08-13
987,"Faleln tree blocking slide access slide to Sunderpur, livestock movement paused",blockage,high,livestock_risk,Sunderpur,Sitapur,Uttar Pradesh,4,twitter,2024-08-15
988,"Mudslide from heavy downpour buried ovefrlow the path wet to Katihar, everything is soaked!!",landslide,medium,crop_loss_risk,Katihar,Hisar,Haryana,3,twitter,2024-08-22
989,Tree debris blocking farm road near soil Theni. Vehicles slide stalled,blockage,medium,delayed_transport,Theni,Hisar,Haryana,3,news,2024-08-23
990,Small debris bridge near Mango orchard rd showing cracks; urgent safety risk,bridge_damage,high,delayed_transport,Mango orchard rd,Hisar,Haryana,4,twitter,2024-08-08
991,Debris soil from fallen branches and slide rocks blcoking slide Nagpur route after storm,blockage,medium,delayed_transport,Nagpur,Hisar,Haryana,3,news,2024-08-05
992,Heavy rani washed out rural road near sink Latur; carts stuck since dawn,flooding,high,delayed_transport,Latur,Sitapur,Uttar Pradesh,4,civic_app,2024-08-07
993,"Water logging on farm service holes road to Purulia, tractros cannot reach fields",flooding,medium,delayed_transport,Purulia,Sehore,Madhya Pradesh,3,civic_app,2024-08-16
994,"Fallen tree blocking access to Katihar, slide livestock movement paused paused",blockage,high,livestock_risk,Katihar,Mandya,Karnataka,4,twitter,2024-08-14
995,Heavy cracks rain washed out cracks rural cracks road holes near Harevst lane; carts stuck since dawn,flooding,high,delayed_transport,Harvest lane,Nadia,West Bengal,4,twitter,2024-08-02
996,"Overflowing stream eroded holes the road edge near Sunderpur, dirt holes giving way",flooding,high,delayed_transport,Sunderpur,Sitapur,Uttar Pradesh,4,news,2024-08-16
997,Landslide debris wet covering idrt wet road near Barmer,landslide,high,delayed_transport,Barmer,Sehore,Madhya Pradesh,4,civic_app,2024-08-14
998,wet Landslide debris covering dirt road wet near Katihar,landslide,high,delayed_transport,Katihar,Mandya,Karnataka,4,news,2024-08-12
999,Landslide debris covering dirt road near Nagpur,landslide,high,delayed_transport,Nagpur,Hisar,Haryana,4,news,2024-08-08
1000,Small bridge near Mango orchard rd showing cracks; urgent safety risk,bridge_damage,high,delayed_transport,Mango orchard rd,Nadia,West Bengal,4,twitter,2024-08-20
